country_code,country,year,measure,flow_code,ecy,coa,nga,oop,gso,die,ker,lpg,jfu,wnd,sol,hyd,ore,nuc,bio,hea,totren,total
AUT,Austria,2018,ktoe,production,0,0,877,681,0,0,0,0,0,519,305,3236,1437,0,4601,2,9450,11658
AUT,Austria,2018,ktoe,rail,174,0,0,0,0,32,0,0,0,0,0,0,2,0,0,0,2,207
AUT,Austria,2018,ktoe,resident,1523,20,1351,0,0,900,0,29,0,0,111,0,4,0,1623,764,1738,6325
AUT,Austria,2018,ktoe,road,1,0,17,14,1648,6149,0,8,0,0,0,0,470,0,0,0,470,8307
AUT,Austria,2018,ktoe,services,1054,0,314,7,0,175,0,7,0,0,66,0,22,0,67,650,154,2361
AUT,Austria,2018,ktoe,statdiff,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
AUT,Austria,2018,ktoe,stockcha,0,48,45,-28,48,12,0,2,-817,0,0,0,13,0,1,0,14,-677
AUT,Austria,2018,ktoe,tes,769,2722,7413,8836,-303,3890,1,-24,-750,519,305,3236,1603,0,4618,2,9632,32835
AUT,Austria,2018,ktoe,tfc,5423,442,4994,1545,1650,7706,1,91,31,0,179,0,822,0,3027,1689,3754,27602
AUT,Austria,2018,ktoe,tottranf,5591,-1875,-2197,-7228,2026,3924,26,121,781,-519,-126,-3236,-766,0,-1591,1980,-5878,-3088
AUT,Austria,2018,ktoe,transfer,0,0,0,204,-74,-107,-26,0,0,0,0,0,0,0,0,0,0,-3
AUT,Austria,2018,ktoe,worldav,,0,0,0,,,,,0,,0,,0,,0,0,,
AZE,Azerbaijan,2018,ktoe,cement,37,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251
AZE,Azerbaijan,2018,ktoe,construc,50,0,34,15,0,44,0,0,0,0,0,0,0,0,1,0,1,144
AZE,Azerbaijan,2018,ktoe,distloss,-191,0,-488,0,0,0,0,0,0,0,0,0,0,0,0,-20,0,-698
AZE,Azerbaijan,2018,ktoe,domesair,0,0,0,0,0,2,23,0,371,0,0,0,0,0,0,0,0,395
AZE,Azerbaijan,2018,ktoe,domesnav,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,44
AZE,Azerbaijan,2018,ktoe,eloutput,0,0,23128,0,0,49,0,0,0,83,39,1768,162,0,0,0,1971,25229
AZE,Azerbaijan,2018,ktoe,exports,-124,0,-10835,-30513,0,-673,0,-90,-313,0,0,0,0,0,0,0,0,-42548
AZE,Azerbaijan,2018,ktoe,food_forest,154,0,165,3,5,319,0,0,0,0,0,0,0,0,1,0,1,647
AZE,Azerbaijan,2018,ktoe,imports,11,0,1510,34,138,38,23,0,98,0,0,0,0,0,0,0,0,1852
AZE,Azerbaijan,2018,ktoe,info_agrc,96,0,69,1,5,311,0,0,0,0,0,0,0,0,0,0,0,483
AZE,Azerbaijan,2018,ktoe,info_fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZE,Azerbaijan,2018,ktoe,info_food,55,0,96,2,0,8,0,0,0,0,0,0,0,0,1,0,1,162
AZE,Azerbaijan,2018,ktoe,info_wood,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
AZE,Azerbaijan,2018,ktoe,ironstl,28,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
AZE,Azerbaijan,2018,ktoe,machinery,15,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,27
AZE,Azerbaijan,2018,ktoe,mining_chemicals,32,0,43,2,0,11,0,0,0,0,0,0,0,0,0,128,0,217
AZE,Azerbaijan,2018,ktoe,nonenuse,0,0,30,969,0,2,0,119,0,0,0,0,0,0,0,0,0,1120
AZE,Azerbaijan,2018,ktoe,nonferrmet,73,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76
AZE,Azerbaijan,2018,ktoe,ononspec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZE,Azerbaijan,2018,ktoe,other_manufact,28,0,16,0,0,1,0,0,0,0,0,0,0,0,1,0,1,46
AZE,Azerbaijan,2018,ktoe,ownuse,-332,0,-406,-378,0,0,0,0,0,0,0,0,0,0,0,0,0,-1116
AZE,Azerbaijan,2018,ktoe,pipeline,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
AZE,Azerbaijan,2018,ktoe,power,2169,0,-4996,0,0,-13,0,0,0,-7,-3,-152,-71,0,0,142,-198,-2931
AZE,Azerbaijan,2018,ktoe,production,0,0,19019,36104,0,0,0,0,0,7,3,152,71,0,40,0,238,55397
AZE,Azerbaijan,2018,ktoe,rail,27,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,33
AZE,Azerbaijan,2018,ktoe,resident,576,0,2565,0,1,8,0,6,0,0,0,0,0,0,11,121,11,3289
AZE,Azerbaijan,2018,ktoe,road,0,0,0,0,1344,842,0,19,0,0,0,0,0,0,0,0,0,2205
AZE,Azerbaijan,2018,ktoe,services,506,0,97,1,0,1,0,1,0,0,0,0,0,0,25,23,25,654
AZE,Azerbaijan,2018,ktoe,statdiff,-2,0,-28,-12,-14,-12,0,0,0,0,0,0,0,0,0,0,0,-67
AZE,Azerbaijan,2018,ktoe,stockcha,0,0,-15,-59,-20,-85,0,-1,-142,0,0,0,0,0,0,0,0,-323
AZE,Azerbaijan,2018,ktoe,tes,-113,0,9679,5566,118,-720,23,-91,-357,7,3,152,71,0,40,0,238,14378
AZE,Azerbaijan,2018,ktoe,tfc,1532,0,3206,993,1350,1281,23,145,371,0,0,0,0,0,40,272,40,9213
AZE,Azerbaijan,2018,ktoe,tottranf,2169,0,-5521,-4204,1246,2013,0,224,727,-7,-3,-152,-71,0,0,292,-198,-3286
AZE,Azerbaijan,2018,ktoe,transfer,0,0,-32,21,0,0,0,13,0,0,0,0,0,0,0,0,0,2
AZE,Azerbaijan,2018,ktoe,worldav,,0,0,0,,,,,0,,0,,0,,0,0,,
BHR,Bahrain,2018,ktoe,cement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHR,Bahrain,2018,ktoe,construc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHR,Bahrain,2018,ktoe,distloss,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46
BHR,Bahrain,2018,ktoe,domesair,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,37
BHR,Bahrain,2018,ktoe,domesnav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHR,Bahrain,2018,ktoe,eloutput,0,0,29544,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29546
BHR,Bahrain,2018,ktoe,exports,-38,0,0,-5655,0,-3607,0,-187,-2671,0,0,0,0,0,0,0,0,-12158
BHR,Bahrain,2018,ktoe,food_forest,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
BHR,Bahrain,2018,ktoe,imports,56,0,0,4266,0,0,0,0,0,0,0,0,0,0,0,0,0,4322
BHR,Bahrain,2018,ktoe,info_agrc,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
BHR,Bahrain,2018,ktoe,info_fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHR,Bahrain,2018,ktoe,info_food,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHR,Bahrain,2018,ktoe,info_wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHR,Bahrain,2018,ktoe,ironstl,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488
BHR,Bahrain,2018,ktoe,machinery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHR,Bahrain,2018,ktoe,mining_chemicals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHR,Bahrain,2018,ktoe,nonenuse,0,0,1322,479,0,0,0,0,0,0,0,0,0,0,0,0,0,1801
BHR,Bahrain,2018,ktoe,nonferrmet,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010
BHR,Bahrain,2018,ktoe,ononspec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHR,Bahrain,2018,ktoe,other_manufact,238,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675
BHR,Bahrain,2018,ktoe,ownuse,0,0,-1266,-226,0,0,0,0,0,0,0,0,0,0,0,0,0,-1491
BHR,Bahrain,2018,ktoe,pipeline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHR,Bahrain,2018,ktoe,power,2541,0,-8676,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6136
BHR,Bahrain,2018,ktoe,production,0,0,12601,9876,0,0,0,0,0,0,0,0,0,0,0,0,0,22477
BHR,Bahrain,2018,ktoe,rail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHR,Bahrain,2018,ktoe,resident,716,0,0,0,0,0,17,81,0,0,0,0,0,0,0,0,0,815
BHR,Bahrain,2018,ktoe,road,0,0,0,0,902,362,0,0,0,0,0,0,0,0,0,0,0,1264
BHR,Bahrain,2018,ktoe,services,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523
BHR,Bahrain,2018,ktoe,statdiff,-19,0,0,131,117,-3,0,-28,0,0,0,0,0,0,0,0,0,197
BHR,Bahrain,2018,ktoe,stockcha,0,0,0,258,-4,-120,0,3,-527,0,0,0,0,0,0,0,0,-390
BHR,Bahrain,2018,ktoe,tes,18,0,12601,8745,-4,-3727,0,-184,-3197,0,0,0,0,0,0,0,0,14251
BHR,Bahrain,2018,ktoe,tfc,2492,0,2248,479,902,362,17,81,37,0,0,0,0,0,0,0,0,6618
BHR,Bahrain,2018,ktoe,tottranf,2541,0,-8676,-8268,790,4092,17,83,3235,0,0,0,0,0,0,0,0,-6186
BHR,Bahrain,2018,ktoe,transfer,0,0,-412,96,0,0,0,210,0,0,0,0,0,0,0,0,0,-106
BHR,Bahrain,2018,ktoe,worldav,,0,0,0,,,,,0,,0,,0,,0,0,,
BGD,Bangladesh,2018,ktoe,cement,0,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1790
BGD,Bangladesh,2018,ktoe,construc,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
BGD,Bangladesh,2018,ktoe,distloss,-726,0,-475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1201
BGD,Bangladesh,2018,ktoe,domesair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BGD,Bangladesh,2018,ktoe,domesnav,0,0,0,0,0,573,0,0,0,0,0,0,0,0,0,0,0,573
BGD,Bangladesh,2018,ktoe,eloutput,0,1500,59437,11501,0,4792,0,0,0,6,291,1086,0,0,0,0,1383,78612
BGD,Bangladesh,2018,ktoe,exports,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
BGD,Bangladesh,2018,ktoe,food_forest,53,0,21,0,0,1125,0,0,0,0,0,0,0,0,0,0,0,1200
BGD,Bangladesh,2018,ktoe,imports,436,1741,0,1738,35,3576,0,0,433,0,0,0,0,0,0,0,0,7959
BGD,Bangladesh,2018,ktoe,info_agrc,53,0,21,0,0,1125,0,0,0,0,0,0,0,0,0,0,0,1200
BGD,Bangladesh,2018,ktoe,info_fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BGD,Bangladesh,2018,ktoe,info_food,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BGD,Bangladesh,2018,ktoe,info_wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BGD,Bangladesh,2018,ktoe,ironstl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BGD,Bangladesh,2018,ktoe,machinery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BGD,Bangladesh,2018,ktoe,mining_chemicals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BGD,Bangladesh,2018,ktoe,nonenuse,0,0,1021,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1125
BGD,Bangladesh,2018,ktoe,nonferrmet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BGD,Bangladesh,2018,ktoe,ononspec,131,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,136
BGD,Bangladesh,2018,ktoe,other_manufact,3228,0,3958,122,1,288,3,0,0,0,0,0,0,0,0,0,0,7599
BGD,Bangladesh,2018,ktoe,ownuse,-380,-19,0,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,-443
BGD,Bangladesh,2018,ktoe,pipeline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BGD,Bangladesh,2018,ktoe,power,6759,-393,-13282,-858,0,-1010,0,0,0,-1,-25,-93,0,0,0,0,-119,-8902
BGD,Bangladesh,2018,ktoe,production,0,461,23427,0,0,0,0,0,0,1,25,93,0,0,9628,0,9747,33636
BGD,Bangladesh,2018,ktoe,rail,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,413
BGD,Bangladesh,2018,ktoe,resident,2170,0,3704,0,0,60,142,18,0,0,0,0,0,0,9452,0,9452,15546
BGD,Bangladesh,2018,ktoe,road,0,0,1097,0,546,1532,0,0,0,0,0,0,0,0,0,0,0,3175
BGD,Bangladesh,2018,ktoe,services,472,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667
BGD,Bangladesh,2018,ktoe,statdiff,-35,0,763,212,308,0,1,1,0,0,0,0,0,0,0,0,0,1250
BGD,Bangladesh,2018,ktoe,stockcha,0,0,0,-116,0,860,0,0,-435,0,0,0,0,0,0,0,0,309
BGD,Bangladesh,2018,ktoe,tes,436,2202,23427,1619,35,4436,0,0,-1,1,25,93,0,0,9628,0,9747,41901
BGD,Bangladesh,2018,ktoe,tfc,6054,1790,10018,236,551,3991,145,18,0,0,0,0,0,0,9452,0,9452,32256
BGD,Bangladesh,2018,ktoe,tottranf,6759,-393,-13530,-1552,100,-494,133,11,1,-1,-25,-93,0,0,-176,0,-295,-9258
BGD,Bangladesh,2018,ktoe,transfer,0,0,-167,0,108,49,11,6,0,0,0,0,0,0,0,0,0,7
BGD,Bangladesh,2018,ktoe,worldav,,0,0,0,,,,,0,,0,,0,,0,0,,
BLR,Belarus,2018,ktoe,cement,110,466,364,1,0,4,0,0,0,0,0,0,4,0,2,60,2,1010
BLR,Belarus,2018,ktoe,construc,22,1,18,20,4,76,1,1,0,0,0,0,0,0,4,0,4,147
BLR,Belarus,2018,ktoe,distloss,-244,-25,-43,0,0,0,0,0,0,0,0,0,0,0,0,-462,0,-774
BLR,Belarus,2018,ktoe,domesair,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18
BLR,Belarus,2018,ktoe,domesnav,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
BLR,Belarus,2018,ktoe,eloutput,0,26,37890,264,0,0,0,0,0,99,177,324,75,0,131,0,774,38986
BLR,Belarus,2018,ktoe,exports,-365,-541,0,-6860,-2273,-3510,0,-660,-216,0,0,0,0,0,-110,0,-110,-14535
BLR,Belarus,2018,ktoe,food_forest,335,3,214,9,7,695,4,2,0,0,0,0,10,0,84,709,94,2073
BLR,Belarus,2018,ktoe,imports,280,974,16878,19151,21,213,0,194,18,0,0,0,0,0,3,0,3,37733
BLR,Belarus,2018,ktoe,info_agrc,136,2,97,6,6,681,2,0,0,0,0,0,10,0,39,173,49,1152
BLR,Belarus,2018,ktoe,info_fish,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLR,Belarus,2018,ktoe,info_food,143,0,101,3,1,11,2,2,0,0,0,0,0,0,4,437,4,705
BLR,Belarus,2018,ktoe,info_wood,56,0,16,0,0,3,0,0,0,0,0,0,0,0,41,99,41,214
BLR,Belarus,2018,ktoe,ironstl,173,8,126,1,0,3,0,0,0,0,0,0,0,0,0,14,0,324
BLR,Belarus,2018,ktoe,machinery,166,11,100,1,0,8,0,0,0,0,0,0,0,0,5,144,5,434
BLR,Belarus,2018,ktoe,mining_chemicals,336,0,198,1,0,7,0,0,0,0,0,0,1,0,0,546,2,1089
BLR,Belarus,2018,ktoe,nonenuse,0,36,1385,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,2952
BLR,Belarus,2018,ktoe,nonferrmet,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
BLR,Belarus,2018,ktoe,ononspec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLR,Belarus,2018,ktoe,other_manufact,112,0,18,0,2,6,0,1,0,0,0,0,0,0,8,218,8,366
BLR,Belarus,2018,ktoe,ownuse,-383,-10,-198,-945,0,-30,0,0,0,0,0,0,0,0,-13,-536,-13,-2114
BLR,Belarus,2018,ktoe,pipeline,39,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483
BLR,Belarus,2018,ktoe,power,3352,-32,-10302,-126,0,0,0,0,0,-9,-15,-28,-27,0,-149,3894,-211,-3441
BLR,Belarus,2018,ktoe,production,0,544,228,1678,0,0,0,0,0,9,15,28,47,0,1604,0,1680,4153
BLR,Belarus,2018,ktoe,rail,61,6,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,253
BLR,Belarus,2018,ktoe,resident,565,130,1627,0,0,0,0,56,0,0,0,0,0,0,479,2338,479,5196
BLR,Belarus,2018,ktoe,road,14,0,6,0,1239,2030,0,92,0,0,0,0,2,0,0,0,2,3382
BLR,Belarus,2018,ktoe,services,709,30,51,4,7,33,0,0,0,0,0,0,0,0,95,1195,95,2123
BLR,Belarus,2018,ktoe,statdiff,0,8,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,33
BLR,Belarus,2018,ktoe,stockcha,0,-131,76,2,7,-177,-2,1,-164,0,0,0,0,0,0,0,0,-388
BLR,Belarus,2018,ktoe,tes,-85,846,17183,13971,-2245,-3475,-2,-465,-362,9,15,28,47,0,1497,0,1573,26963
BLR,Belarus,2018,ktoe,tfc,2640,691,4557,1567,1260,3049,5,153,18,0,0,0,17,0,676,5223,690,19858
BLR,Belarus,2018,ktoe,tottranf,3352,-129,-12284,-11488,3505,6554,7,511,380,-9,-15,-28,-30,0,-808,6222,-870,-4260
BLR,Belarus,2018,ktoe,transfer,0,0,-100,3,0,0,0,107,0,0,0,0,0,0,0,0,0,9
BLR,Belarus,2018,ktoe,worldav,,0,0,0,,,,,0,,0,,0,,0,0,,
BEL,Belgium,2018,ktoe,cement,210,373,517,35,0,7,0,0,0,0,0,0,118,0,138,4,138,1401
BEL,Belgium,2018,ktoe,construc,80,0,52,3,5,64,0,0,0,0,0,0,0,0,0,0,0,204
BEL,Belgium,2018,ktoe,distloss,-327,0,-28,0,0,0,0,0,0,0,0,0,-1,0,0,-7,-1,-362
BEL,Belgium,2018,ktoe,domesair,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BEL,Belgium,2018,ktoe,domesnav,0,0,0,1,0,139,1,0,0,0,0,0,0,0,0,0,0,141
BEL,Belgium,2018,ktoe,eloutput,0,2345,23982,132,0,16,4,9,0,7465,3902,314,3343,28597,3484,487,17151,74079
BEL,Belgium,2018,ktoe,exports,-370,-51,-1133,-13816,-4486,-11777,-310,-739,-1634,0,0,0,-292,0,0,0,-292,-34609
BEL,Belgium,2018,ktoe,food_forest,702,40,1194,2,7,301,6,3,0,0,0,0,54,0,248,50,303,2607
BEL,Belgium,2018,ktoe,imports,1860,3280,16156,49394,1620,10016,66,2338,1671,0,0,0,366,0,778,0,1143,87544
BEL,Belgium,2018,ktoe,info_agrc,147,9,276,0,7,297,6,1,0,0,0,0,35,0,9,5,44,792
BEL,Belgium,2018,ktoe,info_fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,Belgium,2018,ktoe,info_food,519,31,899,1,0,5,0,2,0,0,0,0,20,0,59,46,79,1581
BEL,Belgium,2018,ktoe,info_wood,35,0,18,0,0,0,0,0,0,0,0,0,0,0,181,0,181,234
BEL,Belgium,2018,ktoe,ironstl,375,614,517,2,0,10,0,0,0,0,0,0,2,0,0,0,0,1520
BEL,Belgium,2018,ktoe,machinery,227,0,164,0,0,19,0,0,0,0,0,0,1,0,1,0,2,413
BEL,Belgium,2018,ktoe,mining_chemicals,1301,9,1405,989,0,18,0,240,0,0,0,0,9,0,3,255,10,4229
BEL,Belgium,2018,ktoe,nonenuse,0,254,1043,4450,0,0,0,2054,0,0,0,0,0,0,0,0,0,7801
BEL,Belgium,2018,ktoe,nonferrmet,182,8,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328
BEL,Belgium,2018,ktoe,ononspec,0,0,0,0,0,0,10,0,36,0,0,0,0,0,0,0,0,46
BEL,Belgium,2018,ktoe,other_manufact,415,32,324,9,0,58,4,6,0,0,0,0,33,0,296,32,315,1209
BEL,Belgium,2018,ktoe,ownuse,-436,-251,-638,-1155,0,-2,0,0,0,0,0,0,0,0,0,-118,0,-2600
BEL,Belgium,2018,ktoe,pipeline,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
BEL,Belgium,2018,ktoe,power,6329,-468,-3784,-23,0,-5,-2,-1,0,-642,-335,-27,-1015,-7451,-723,531,-2241,-7618
BEL,Belgium,2018,ktoe,production,0,61,0,0,0,0,0,0,0,642,363,27,1700,7451,1231,246,3295,11721
BEL,Belgium,2018,ktoe,rail,136,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,158
BEL,Belgium,2018,ktoe,resident,1586,69,3320,3,25,2267,25,133,0,0,26,0,0,0,580,15,606,8049
BEL,Belgium,2018,ktoe,road,5,0,15,0,1604,6401,0,55,0,0,0,0,479,0,0,0,479,8558
BEL,Belgium,2018,ktoe,services,1896,0,1815,0,0,729,9,16,0,0,1,0,58,0,20,48,49,4592
BEL,Belgium,2018,ktoe,statdiff,19,-29,89,-87,-64,27,0,9,-9,0,0,0,-1,0,0,-3,-1,-48
BEL,Belgium,2018,ktoe,stockcha,0,-161,-92,-8069,-104,-1198,10,-10,-1834,0,0,0,0,0,0,0,0,-11457
BEL,Belgium,2018,ktoe,tes,1490,3130,14931,27509,-2971,-2960,-234,1589,-1797,642,363,27,1774,7451,2009,246,4146,53199
BEL,Belgium,2018,ktoe,tfc,7116,1400,10546,5493,1641,10036,54,2508,38,0,28,0,753,0,1287,405,1901,41304
BEL,Belgium,2018,ktoe,tottranf,6370,-1451,-3784,-21028,4217,13756,28,910,1892,-642,-335,-27,-1018,-7451,-723,286,-2244,-9000
BEL,Belgium,2018,ktoe,transfer,0,0,-23,254,458,-785,260,0,-48,0,0,0,0,0,0,0,0,115
BEL,Belgium,2018,ktoe,worldav,,0,0,0,,,,,0,,0,,0,,0,0,,
BEN,Benin,2018,ktoe,cement,14,0,0,2,0,0,29,0,0,0,0,0,0,0,15,0,15,61
BEN,Benin,2018,ktoe,construc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEN,Benin,2018,ktoe,distloss,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25
BEN,Benin,2018,ktoe,domesair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEN,Benin,2018,ktoe,domesnav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEN,Benin,2018,ktoe,eloutput,0,0,63,89,0,45,0,0,0,0,5,0,0,0,0,0,5,202
BEN,Benin,2018,ktoe,exports,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEN,Benin,2018,ktoe,food_forest,5,0,0,3,0,16,1,0,0,0,0,0,0,0,0,0,0,26
BEN,Benin,2018,ktoe,imports,111,74,16,24,1406,891,52,24,32,0,0,0,0,0,0,0,0,2629
BEN,Benin,2018,ktoe,info_agrc,3,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,20
BEN,Benin,2018,ktoe,info_fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEN,Benin,2018,ktoe,info_food,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6
BEN,Benin,2018,ktoe,info_wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEN,Benin,2018,ktoe,ironstl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEN,Benin,2018,ktoe,machinery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEN,Benin,2018,ktoe,mining_chemicals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEN,Benin,2018,ktoe,nonenuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEN,Benin,2018,ktoe,nonferrmet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEN,Benin,2018,ktoe,ononspec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEN,Benin,2018,ktoe,other_manufact,9,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,12
BEN,Benin,2018,ktoe,ownuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEN,Benin,2018,ktoe,pipeline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEN,Benin,2018,ktoe,power,17,0,-16,-20,0,-21,0,0,0,0,0,0,0,0,0,0,0,-40
BEN,Benin,2018,ktoe,production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2705,0,2705,2705
BEN,Benin,2018,ktoe,rail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEN,Benin,2018,ktoe,resident,32,0,0,0,0,0,21,20,0,0,0,0,0,0,1597,0,1597,1671
BEN,Benin,2018,ktoe,road,0,0,0,0,1403,863,0,0,0,0,0,0,0,0,0,0,0,2266
BEN,Benin,2018,ktoe,services,41,0,0,0,0,0,0,4,0,0,0,0,0,0,319,0,319,364
BEN,Benin,2018,ktoe,statdiff,-1,0,0,0,-4,4,-2,0,0,0,0,0,0,0,0,0,0,-4
BEN,Benin,2018,ktoe,stockcha,0,-74,0,2,2,8,1,0,-32,0,0,0,0,0,0,0,0,-93
BEN,Benin,2018,ktoe,tes,111,0,16,26,1407,899,53,24,0,0,0,0,0,0,2705,0,2705,5242
BEN,Benin,2018,ktoe,tfc,102,0,0,6,1403,882,51,24,0,0,0,0,0,0,1932,0,1932,4400
BEN,Benin,2018,ktoe,tottranf,17,0,-16,-20,0,-21,0,0,0,0,0,0,0,0,-773,0,-773,-812
BEN,Benin,2018,ktoe,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEN,Benin,2018,ktoe,worldav,,0,0,0,,,,,0,,0,,0,,0,0,,
VEN,Bolivarian Republic of Venezuela,2018,ktoe,cement,0,33,262,32,0,0,0,0,0,0,0,0,0,0,0,0,0,327
VEN,Bolivarian Republic of Venezuela,2018,ktoe,construc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VEN,Bolivarian Republic of Venezuela,2018,ktoe,distloss,-2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2664
VEN,Bolivarian Republic of Venezuela,2018,ktoe,domesair,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,223
VEN,Bolivarian Republic of Venezuela,2018,ktoe,domesnav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VEN,Bolivarian Republic of Venezuela,2018,ktoe,eloutput,0,0,24950,2304,0,14256,0,0,0,71,6,58150,0,0,0,0,58228,99738
VEN,Bolivarian Republic of Venezuela,2018,ktoe,exports,-88,-113,0,-81923,0,0,0,-136,-902,0,0,0,0,0,0,0,0,-83162
